transition_id,machine_id,object_family,state_field,machine_class,transition_kind,raw_transition,source_state_or_selector,source_ref_kind,event_code_or_null,target_state_or_selector,target_ref_kind,source_file,source_heading_or_logical_block,rationale
machine_twin_state_snapshot_assembly_state_edge_010,machine_twin_state_snapshot_assembly_state,TwinStateSnapshot,assembly_state,lifecycle,explicit_event_edge,CONTRADICTORY --conflict_reconciled--> ASSEMBLED,CONTRADICTORY,state,conflict_reconciled,ASSEMBLED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L620[TwinStateSnapshot.assembly_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_twin_state_snapshot_assembly_state_edge_011,machine_twin_state_snapshot_assembly_state,TwinStateSnapshot,assembly_state,lifecycle,explicit_event_edge,PARTIAL --newer_snapshot_available--> SUPERSEDED,PARTIAL,state,newer_snapshot_available,SUPERSEDED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L621[TwinStateSnapshot.assembly_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_twin_state_snapshot_assembly_state_edge_012,machine_twin_state_snapshot_assembly_state,TwinStateSnapshot,assembly_state,lifecycle,explicit_event_edge,ASSEMBLED --newer_snapshot_available--> SUPERSEDED,ASSEMBLED,state,newer_snapshot_available,SUPERSEDED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L622[TwinStateSnapshot.assembly_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_twin_state_snapshot_assembly_state_edge_013,machine_twin_state_snapshot_assembly_state,TwinStateSnapshot,assembly_state,lifecycle,explicit_event_edge,LIMITED --newer_snapshot_available--> SUPERSEDED,LIMITED,state,newer_snapshot_available,SUPERSEDED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L623[TwinStateSnapshot.assembly_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_twin_state_snapshot_assembly_state_edge_014,machine_twin_state_snapshot_assembly_state,TwinStateSnapshot,assembly_state,lifecycle,explicit_event_edge,STALE --newer_snapshot_available--> SUPERSEDED,STALE,state,newer_snapshot_available,SUPERSEDED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L624[TwinStateSnapshot.assembly_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_twin_state_snapshot_assembly_state_edge_015,machine_twin_state_snapshot_assembly_state,TwinStateSnapshot,assembly_state,lifecycle,explicit_event_edge,CONTRADICTORY --newer_snapshot_available--> SUPERSEDED,CONTRADICTORY,state,newer_snapshot_available,SUPERSEDED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L625[TwinStateSnapshot.assembly_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_twin_state_snapshot_assembly_state_edge_016,machine_twin_state_snapshot_assembly_state,TwinStateSnapshot,assembly_state,lifecycle,explicit_event_edge,UNAVAILABLE --newer_snapshot_available--> SUPERSEDED,UNAVAILABLE,state,newer_snapshot_available,SUPERSEDED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L626[TwinStateSnapshot.assembly_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_twin_view_lifecycle_state_edge_001,machine_twin_view_lifecycle_state,TwinView,lifecycle_state,lifecycle,explicit_event_edge,NOT_BUILT --twin_complete--> BUILT,NOT_BUILT,state,twin_complete,BUILT,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L576[TwinView.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_twin_view_lifecycle_state_edge_002,machine_twin_view_lifecycle_state,TwinView,lifecycle_state,lifecycle,explicit_event_edge,BUILT --source_authority_baseline_or_reconciliation_change--> STALE,BUILT,state,source_authority_baseline_or_reconciliation_change,STALE,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L577[TwinView.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_twin_view_lifecycle_state_edge_003,machine_twin_view_lifecycle_state,TwinView,lifecycle_state,lifecycle,explicit_event_edge,STALE --refresh_complete--> BUILT,STALE,state,refresh_complete,BUILT,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L578[TwinView.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_twin_view_lifecycle_state_edge_004,machine_twin_view_lifecycle_state,TwinView,lifecycle_state,lifecycle,explicit_event_edge,BUILT --newer_manifest_twin--> SUPERSEDED,BUILT,state,newer_manifest_twin,SUPERSEDED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L579[TwinView.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_twin_view_lifecycle_state_edge_005,machine_twin_view_lifecycle_state,TwinView,lifecycle_state,lifecycle,explicit_event_edge,STALE --newer_manifest_twin--> SUPERSEDED,STALE,state,newer_manifest_twin,SUPERSEDED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L580[TwinView.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_workflow_item_lifecycle_state_edge_001,machine_workflow_item_lifecycle_state,WorkflowItem,lifecycle_state,lifecycle,explicit_event_edge,OPEN --picked_up--> IN_PROGRESS,OPEN,state,picked_up,IN_PROGRESS,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L698[WorkflowItem.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_workflow_item_lifecycle_state_edge_002,machine_workflow_item_lifecycle_state,WorkflowItem,lifecycle_state,lifecycle,explicit_event_edge,IN_PROGRESS --needs_client_input--> WAITING_ON_CLIENT,IN_PROGRESS,state,needs_client_input,WAITING_ON_CLIENT,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L699[WorkflowItem.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_workflow_item_lifecycle_state_edge_003,machine_workflow_item_lifecycle_state,WorkflowItem,lifecycle_state,lifecycle,explicit_event_edge,IN_PROGRESS --needs_authority_response--> WAITING_ON_AUTHORITY,IN_PROGRESS,state,needs_authority_response,WAITING_ON_AUTHORITY,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L700[WorkflowItem.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_workflow_item_lifecycle_state_edge_004,machine_workflow_item_lifecycle_state,WorkflowItem,lifecycle_state,lifecycle,explicit_event_edge,IN_PROGRESS --blocked_condition--> BLOCKED,IN_PROGRESS,state,blocked_condition,BLOCKED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L701[WorkflowItem.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_workflow_item_lifecycle_state_edge_005,machine_workflow_item_lifecycle_state,WorkflowItem,lifecycle_state,lifecycle,explicit_event_edge,WAITING_ON_CLIENT --client_response--> IN_PROGRESS,WAITING_ON_CLIENT,state,client_response,IN_PROGRESS,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L702[WorkflowItem.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_workflow_item_lifecycle_state_edge_006,machine_workflow_item_lifecycle_state,WorkflowItem,lifecycle_state,lifecycle,explicit_event_edge,WAITING_ON_AUTHORITY --authority_response--> IN_PROGRESS,WAITING_ON_AUTHORITY,state,authority_response,IN_PROGRESS,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L703[WorkflowItem.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_workflow_item_lifecycle_state_edge_007,machine_workflow_item_lifecycle_state,WorkflowItem,lifecycle_state,lifecycle,explicit_event_edge,IN_PROGRESS --resolved--> DONE,IN_PROGRESS,state,resolved,DONE,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L704[WorkflowItem.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_workflow_item_lifecycle_state_edge_008,machine_workflow_item_lifecycle_state,WorkflowItem,lifecycle_state,lifecycle,explicit_event_edge,OPEN --no_longer_relevant--> CANCELLED,OPEN,state,no_longer_relevant,CANCELLED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L705[WorkflowItem.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_workflow_item_lifecycle_state_edge_009,machine_workflow_item_lifecycle_state,WorkflowItem,lifecycle_state,lifecycle,explicit_event_edge,OPEN --superseded_by_new_context--> STALE,OPEN,state,superseded_by_new_context,STALE,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L706[WorkflowItem.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_workspace_cursor_cursor_state_edge_001,machine_workspace_cursor_cursor_state,WorkspaceCursor,cursor_state,cursor,explicit_event_edge,LIVE --epoch_advanced--> REBASED,LIVE,state,epoch_advanced,REBASED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L174[WorkspaceCursor.cursor_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_workspace_cursor_cursor_state_edge_002,machine_workspace_cursor_cursor_state,WorkspaceCursor,cursor_state,cursor,explicit_event_edge,LIVE --history_compacted--> REBASED,LIVE,state,history_compacted,REBASED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L175[WorkspaceCursor.cursor_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_workspace_cursor_cursor_state_edge_003,machine_workspace_cursor_cursor_state,WorkspaceCursor,cursor_state,cursor,explicit_event_edge,LIVE --shell_stability_changed--> REBASED,LIVE,state,shell_stability_changed,REBASED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L176[WorkspaceCursor.cursor_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_workspace_cursor_cursor_state_edge_004,machine_workspace_cursor_cursor_state,WorkspaceCursor,cursor_state,cursor,explicit_event_edge,LIVE --route_context_changed--> REBASED,LIVE,state,route_context_changed,REBASED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L177[WorkspaceCursor.cursor_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_workspace_cursor_cursor_state_edge_005,machine_workspace_cursor_cursor_state,WorkspaceCursor,cursor_state,cursor,explicit_event_edge,LIVE --session_revoked--> REVOKED,LIVE,state,session_revoked,REVOKED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L178[WorkspaceCursor.cursor_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_workspace_cursor_cursor_state_edge_006,machine_workspace_cursor_cursor_state,WorkspaceCursor,cursor_state,cursor,explicit_event_edge,LIVE --session_binding_changed--> REVOKED,LIVE,state,session_binding_changed,REVOKED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L179[WorkspaceCursor.cursor_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_workspace_cursor_cursor_state_edge_007,machine_workspace_cursor_cursor_state,WorkspaceCursor,cursor_state,cursor,explicit_event_edge,LIVE --access_binding_changed--> REVOKED,LIVE,state,access_binding_changed,REVOKED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L180[WorkspaceCursor.cursor_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_workspace_cursor_cursor_state_edge_008,machine_workspace_cursor_cursor_state,WorkspaceCursor,cursor_state,cursor,explicit_event_edge,LIVE --masking_posture_changed--> REVOKED,LIVE,state,masking_posture_changed,REVOKED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L181[WorkspaceCursor.cursor_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_workspace_cursor_cursor_state_edge_009,machine_workspace_cursor_cursor_state,WorkspaceCursor,cursor_state,cursor,explicit_event_edge,LIVE --schema_incompatible--> REVOKED,LIVE,state,schema_incompatible,REVOKED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L182[WorkspaceCursor.cursor_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_workspace_cursor_cursor_state_edge_010,machine_workspace_cursor_cursor_state,WorkspaceCursor,cursor_state,cursor,explicit_event_edge,LIVE --client_closed--> CLOSED,LIVE,state,client_closed,CLOSED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L183[WorkspaceCursor.cursor_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_workspace_cursor_cursor_state_edge_011,machine_workspace_cursor_cursor_state,WorkspaceCursor,cursor_state,cursor,explicit_event_edge,LIVE --ttl_elapsed--> EXPIRED,LIVE,state,ttl_elapsed,EXPIRED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L184[WorkspaceCursor.cursor_state],Explicit event-driven transition extracted from the canonical state-machine source.
